user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
166398,524310,177,3121,1580.0,0704,0
253124,375305,812,1,1662.0,0623,0
99285,1102735,692,1599,1287.0,1002,0
150243,166235,601,3139,549.0,0905,0
227429,815453,1208,924,3422.0,1014,2
33110,1111172,819,1804,838.0,1111,0
133225,823727,1023,1087,6443.0,1108,0
193376,163214,451,2515,6914.0,0814,0
381305,539774,1577,1945,2758.0,0910,0
274194,1044275,1577,3128,8391.0,0624,0
5830,1018589,88,240,6761.0,0616,0
128687,533925,1553,3828,1446.0,1030,0
184110,856368,898,1346,7995.0,1111,0
358687,429465,389,628,2184.0,1030,0
144335,790848,656,2827,7054.0,1011,0
124984,799173,1252,685,6267.0,1111,0
4112,638282,662,4237,3847.0,1030,0
172426,503899,656,1253,1049.0,1102,0
389896,401123,756,4708,7746.0,0523,0
69474,656274,737,829,7719.0,0828,0
1238,733414,1112,1314,5668.0,1110,0
37793,666034,993,148,1189.0,1111,2
123674,707422,1197,4267,6046.0,0521,0
242868,498154,612,4384,4756.0,1102,0
235356,758206,302,3098,5545.0,0925,0
287345,97892,1213,1586,2761.0,0925,0
176037,698051,196,1203,2652.0,0715,0
232381,870300,295,4376,3296.0,0930,0
380624,171205,662,1043,7164.0,0801,0
143413,1102735,692,1599,1287.0,0730,0
7360,453098,1023,2813,5818.0,1111,0
356494,720386,302,1138,4104.0,1020,0
89947,241331,883,2346,666.0,0822,2
64320,1010037,302,4044,82.0,1111,2
258682,767146,351,2677,1579.0,1007,0
248348,190794,1467,477,4221.0,0905,0
378783,88705,946,4504,6307.0,1101,0
190128,1002254,1438,3386,424.0,1022,0
400407,166994,500,4044,82.0,1111,0
126716,953298,1467,2883,4380.0,0823,0
394668,207380,407,4282,7892.0,0711,0
295622,903743,184,294,989.0,0622,0
312502,225922,1438,4185,6810.0,0808,0
404872,807827,1181,3491,3969.0,1110,0
265497,533729,662,4173,5376.0,1015,0
60302,226235,1095,571,2645.0,1030,0
12021,392358,489,2132,932.0,1008,0
396432,938984,662,3984,7610.0,0602,0
48668,951072,247,4707,1176.0,1028,2
220281,95653,369,1679,7931.0,1110,0
268951,849258,662,2993,5762.0,0523,0
111324,821120,389,3497,6735.0,1106,0
242425,112928,1142,1487,6445.0,0626,0
37417,346004,737,556,4252.0,1017,0
6070,915898,1438,1481,7141.0,1111,0
46433,21222,1023,2813,5818.0,1110,0
352155,447697,1553,1704,5581.0,1109,0
388993,806266,662,1102,1214.0,0805,0
286797,441588,559,3139,549.0,0622,0
385612,411919,1438,1833,1661.0,1111,0
363245,1063589,602,2942,3364.0,1015,0
125244,924761,177,1480,7069.0,1031,0
356745,733376,1591,3102,2295.0,0917,0
206970,822855,821,1393,4705.0,0616,0
306790,590874,1238,3760,3738.0,1111,0
186423,915963,1397,606,376.0,0601,0
279421,11776,1075,3514,7598.0,1022,0
8713,946997,1142,1810,6848.0,1104,0
222732,540256,821,2828,540.0,0801,0
231524,648390,1118,3361,487.0,1029,0
164217,453467,1181,3734,2045.0,1111,2
112807,427839,1397,3213,2651.0,0808,0
245279,1107538,389,4924,856.0,1010,0
72379,543348,177,267,1181.0,1105,0
114208,784451,1252,4864,1187.0,1111,0
171899,383507,177,3551,4928.0,0607,0
324038,192595,177,1480,7069.0,1105,3
292561,783997,1349,184,1360.0,1111,0
406123,991126,1349,3376,1360.0,0815,0
401502,509081,184,3004,5327.0,0830,0
16459,209507,530,2022,4541.0,0819,0
93433,929079,662,4173,5376.0,0621,0
111958,80090,1280,1138,4104.0,0522,0
3005,374982,612,3308,4761.0,0909,0
229235,269313,662,2963,6803.0,0705,0
55152,827230,1095,4752,6938.0,0930,0
345138,522030,1587,1805,1866.0,0515,2
57543,245730,1611,206,2512.0,0917,3
100486,497399,602,2591,5120.0,0712,0
393399,712234,812,4256,1166.0,0621,0
61010,11872,1036,1168,4844.0,0616,0
165500,1015594,1438,375,1164.0,1111,0
1756,925566,828,4656,1854.0,1111,0
269462,1080173,154,331,4094.0,1111,0
101078,582854,656,3719,4771.0,1108,0
287443,921095,1438,1623,1060.0,1111,0
365785,1004225,1189,4825,4269.0,0831,0
401786,495490,602,2664,8154.0,1020,0
120823,588576,1553,3027,7875.0,1101,3
9653,938272,35,4234,5674.0,0529,2
266298,490388,761,924,3422.0,0811,0
165425,230284,1349,1767,6111.0,1010,0
148355,767981,819,2566,821.0,0919,0
277062,514189,1271,541,6658.0,0624,3
401496,64017,1290,2639,7063.0,0925,0
128755,496690,1611,4427,5216.0,1111,0
10234,511435,184,2750,6041.0,0912,0
394184,680587,962,248,8274.0,0918,0
202081,100214,1271,173,4509.0,0618,0
409366,896413,384,2608,4160.0,1111,0
80747,517985,1023,1963,6109.0,0718,3
403743,853575,319,1514,3844.0,1010,0
105397,412313,1577,1393,4705.0,0626,0
403538,234857,154,3698,2104.0,1111,0
405524,783997,1349,184,1360.0,1111,0
161848,849092,389,2676,3997.0,1108,0
331900,849117,656,3950,4052.0,1110,0
200348,435966,384,1516,3370.0,1111,0
284385,117000,1395,2640,1866.0,0713,0
421974,639597,276,2119,6224.0,0921,0
45989,400247,1397,3677,5434.0,0703,0
263293,1089455,119,4303,4345.0,0921,0
325249,1109550,1280,4845,3345.0,0925,0
213136,928594,662,2963,6803.0,1012,0
187406,17353,1211,3381,6015.0,1104,3
43568,563670,664,2382,1272.0,1010,0
163169,898404,447,1722,2463.0,0613,0
332304,1242,602,2336,4382.0,0707,0
278418,1046169,300,3158,3244.0,1108,0
32778,201859,602,2569,9.0,1110,3
244057,204421,662,4949,706.0,0702,0
405409,160363,1429,2970,1835.0,0924,0
10790,1062004,1023,1963,6109.0,0828,0
257231,290017,1075,1133,7743.0,0925,0
273771,257745,1271,3578,3091.0,0710,0
116790,154512,407,311,2314.0,0819,0
37240,281108,1577,643,968.0,0522,0
322652,666700,1590,3766,1097.0,1004,0
382356,271106,1591,3315,1605.0,0914,0
53992,205905,656,1883,5808.0,1027,0
313774,688646,821,3853,6835.0,1024,0
283046,439984,1518,3398,30.0,0621,0
112408,928507,451,2492,4258.0,0524,0
149301,813135,267,1867,3243.0,1109,0
405812,803143,1142,4044,82.0,1110,0
91561,1042937,748,4557,1096.0,1111,0
201772,537667,1175,2559,133.0,1028,0
413947,30585,389,628,2184.0,1111,0
178421,849713,1208,1916,4387.0,0813,0
249928,190636,1112,4927,815.0,1111,0
385566,968288,89,2156,3549.0,1004,0
128044,580304,1142,1487,6445.0,1102,0
335332,955893,407,2468,1392.0,1110,0
115756,829191,500,1393,4705.0,1105,0
314865,95942,1505,830,6866.0,0523,0
242777,4124,1591,4924,856.0,0812,0
65281,682358,1256,4463,2789.0,1110,0
89208,673147,1228,2397,3350.0,0529,0
25235,331687,1349,1992,6065.0,1001,0
192100,67897,1349,184,1360.0,1111,0
252777,853901,267,3073,8126.0,0525,2
48143,458618,662,3355,2493.0,1003,0
224520,189401,1577,968,5600.0,0520,0
266266,547295,1112,4801,8424.0,1111,0
370670,381725,1208,1591,8190.0,1111,0
406139,204875,1095,3017,7703.0,0626,0
27437,649917,1577,4173,5376.0,1111,0
180891,67897,1349,184,1360.0,1111,0
247445,204605,1095,1397,1815.0,1111,0
357963,536991,500,2456,7061.0,1111,0
145494,525897,389,3497,6735.0,1105,0
74593,383015,1142,1102,1214.0,1110,0
379962,483607,662,1393,4705.0,0708,0
283840,337184,302,1136,2791.0,1105,0
269579,382654,1238,4111,3000.0,0614,0
137670,722412,1208,4990,994.0,1111,0
284468,420637,737,2898,5289.0,0825,0
306118,838992,656,2711,2000.0,1109,0
166937,904953,632,2096,1692.0,1111,3
223759,866785,451,184,1360.0,0723,0
219331,930072,43,4792,6515.0,1106,0
135535,219943,656,1890,5683.0,1110,0
93368,1009379,683,1414,2555.0,1106,0
360816,931163,204,2188,2081.0,1111,0
64143,144963,1591,1102,1214.0,0927,0
55666,1098279,1397,3760,3738.0,0722,3
64195,728045,1349,941,6065.0,0816,0
359288,202521,602,2823,1128.0,1109,0
262718,205939,1130,1461,6220.0,1110,0
181026,623573,1208,559,5580.0,1105,0
154284,169647,1591,40,2319.0,0605,0
99969,587529,389,606,376.0,1109,0
402129,188769,1401,4661,6592.0,0915,2
53925,1054622,1467,1890,5683.0,0604,0
48733,367466,218,798,385.0,1110,0
103587,948888,1349,764,6215.0,1108,0
258148,431619,662,803,3141.0,1111,0
351713,632785,1213,1760,2197.0,1111,0
407265,839703,662,1402,311.0,1111,2
192051,956048,656,173,4509.0,1014,0
407676,903908,681,4217,3427.0,1111,0
23722,534024,1397,4094,7749.0,0624,3
342279,745300,612,2246,394.0,0910,0
93182,202909,1505,644,6455.0,0928,0
262678,124831,389,742,1016.0,1103,0
291274,217877,664,682,390.0,1104,0
273866,800025,369,2397,3350.0,1018,0
90832,420616,834,2906,2051.0,0615,0
382896,966114,1349,802,2072.0,0913,0
118401,626355,1389,428,4138.0,1027,0
212658,702654,1095,3698,2104.0,1004,0
160780,1036594,1505,3213,2651.0,0912,0
191030,393843,407,2560,2116.0,0810,0
294721,92417,662,63,2509.0,0628,0
262661,503842,407,2046,1848.0,0804,0
161415,328355,1213,2545,2334.0,1111,0
98665,968919,1095,3925,2031.0,0524,0
192162,160930,737,1953,4073.0,0802,0
231189,703316,1611,1133,7743.0,0908,0
304527,930072,43,4792,6515.0,1002,0
340722,466900,1142,4823,7356.0,1111,0
125794,309438,662,1721,6836.0,0828,0
66376,59751,656,380,8303.0,1111,0
75467,702958,389,28,4446.0,1029,3
35108,322465,13,992,7213.0,0920,0
103758,34776,1397,3698,2104.0,0601,0
379422,200773,1095,830,6866.0,1030,0
195501,897158,1349,184,1360.0,0823,0
386799,410839,602,909,2543.0,0812,0
103728,878893,1181,4127,4874.0,1025,0
50801,131395,1357,2464,4073.0,1110,0
344192,479193,662,287,3981.0,0616,0
49908,784801,662,1750,5936.0,1111,0
218766,467056,1208,422,2276.0,1022,0
413184,72276,115,4047,2813.0,1025,0
108962,418376,1577,2768,7735.0,0619,2
93479,597305,1577,2676,3997.0,1103,0
297417,1058466,1528,4243,2706.0,1111,0
67366,233856,1467,1967,2720.0,1105,0
73234,1004756,662,1340,1981.0,1110,0
413048,404875,662,4566,6322.0,1009,0
297771,671759,1142,1487,6445.0,1111,0
35839,403691,184,3449,7394.0,1111,0
112863,575089,177,2173,2252.0,0819,0
289507,1063687,199,2223,3273.0,1110,0
315278,795181,662,3645,3637.0,0623,0
191892,67897,1349,184,1360.0,1111,0
64397,613746,946,1229,1691.0,1029,0
398686,187618,898,4950,2946.0,1110,0
156679,682922,1256,4570,6864.0,1107,0
62646,822041,1095,3760,3738.0,0911,0
277729,482891,1271,4404,6279.0,0805,0
237699,125820,656,3685,6453.0,1111,0
178501,638411,177,267,1181.0,1110,0
131235,465412,662,3026,2672.0,0702,0
143409,18090,1208,1304,2276.0,1106,3
166988,714670,1505,3828,1446.0,0729,0
347476,1057306,737,2527,2334.0,1111,0
380342,57544,662,2736,8305.0,0619,3
240915,693650,387,3491,3969.0,0725,0
227088,37523,1566,3951,7725.0,0909,0
199412,358012,662,1517,6228.0,0908,0
372231,220707,1505,3189,7697.0,0808,0
335762,873172,1397,1747,2289.0,0616,0
366396,851340,1505,1393,4705.0,1110,0
346753,250312,1208,3239,490.0,1010,0
369295,934167,387,4173,5376.0,1110,0
215437,1073474,1349,254,1828.0,1103,0
237743,474288,302,2693,6581.0,1102,0
341628,490278,177,4945,7069.0,1110,0
231942,33112,662,3354,883.0,1109,0
161991,158476,138,4611,7983.0,0621,0
202787,476160,387,3828,1446.0,0725,0
341546,207328,1213,1268,2103.0,0628,0
274532,231860,993,1875,2714.0,1024,0
160174,825515,898,3716,2208.0,1102,2
255909,512919,1502,1522,2673.0,0521,0
218764,643796,1577,3265,4754.0,0823,0
346069,450478,614,2278,6257.0,0705,0
275363,449243,664,2537,6066.0,1110,0
414098,315273,1208,955,1573.0,1013,0
193216,688523,407,2700,5476.0,0520,0
218929,322976,1467,4775,3831.0,0709,0
301802,863286,1326,3913,6697.0,0829,0
316486,995887,276,367,6306.0,0815,0
254840,941418,1505,1967,4130.0,1111,0
335022,507573,407,1786,7664.0,0603,0
253494,509357,1075,4798,4120.0,0827,0
412512,289968,1024,182,5680.0,1106,0
267740,471194,1397,3760,3738.0,0628,0
270569,813503,662,1674,7819.0,1029,0
155240,215089,1174,2677,1579.0,1111,0
253185,135940,1505,4857,7914.0,0919,0
220727,174000,351,840,2668.0,1104,0
268822,461568,295,4239,6171.0,0611,0
385128,222403,992,2727,1928.0,1105,3
333642,939792,407,2877,7141.0,1029,0
126208,613441,302,551,279.0,1110,2
17126,305705,154,3338,1698.0,1030,0
341434,862293,1553,3200,3751.0,1021,0
4531,275799,997,1580,8112.0,0728,0
23411,340600,119,2575,7396.0,0702,0
117121,443223,662,3354,883.0,0827,0
225247,248668,177,3923,7139.0,1110,0
103237,988537,11,4945,7069.0,0608,0
397985,660945,1438,1595,5800.0,1111,0
260874,768935,602,874,7893.0,0603,0
297079,708555,389,3828,1446.0,1030,0
221749,675487,177,1775,2631.0,1111,0
9709,417934,2,4845,3345.0,1107,0
155046,920335,1021,1500,7284.0,0803,0
98215,842093,1611,1087,6443.0,1111,0
9321,711263,662,2412,4801.0,1025,0
227733,178011,938,3941,3587.0,0627,0
246870,588815,177,1480,7069.0,1110,0
241616,1016898,407,3734,2045.0,0719,0
283660,206962,602,2569,9.0,1111,2
337033,115843,662,1102,1214.0,0804,0
86767,851057,1105,4918,3963.0,1104,0
303799,350100,1577,4094,7749.0,0609,0
358153,429789,35,2621,7451.0,0816,0
128790,6224,530,3295,3866.0,1111,0
39317,277871,1147,2418,6652.0,0617,0
384812,117599,737,3484,7635.0,1109,0
310270,165815,821,4321,2018.0,0921,0
109486,333721,1349,2310,3650.0,1101,0
180944,1106140,1023,1618,8235.0,1106,0
219239,874167,407,1618,8235.0,0613,0
382183,259855,662,4067,1989.0,0528,0
264097,809408,297,2640,1866.0,1027,3
70930,15053,1467,2014,7807.0,0520,0
175596,390292,1458,1099,6107.0,0720,0
44267,355729,552,788,393.0,1022,0
356163,231295,737,3839,4947.0,0815,0
418754,281479,602,420,4953.0,1111,0
156219,921610,662,4044,82.0,1106,0
384459,355606,1505,3449,7394.0,0625,0
162844,532215,819,763,3373.0,0904,0
237142,955833,656,2367,972.0,1103,0
359278,94266,389,3306,5462.0,0919,0
179034,917627,1577,2545,2334.0,1110,0
410772,505432,138,3162,2789.0,0927,3
142253,730697,993,101,216.0,1023,0
51454,630497,1661,861,5337.0,1111,0
179074,298035,821,3677,5434.0,0619,0
78077,512051,163,3543,3563.0,0801,2
328653,1068890,662,3698,2104.0,1022,0
410003,888540,1539,2915,2503.0,1111,2
288957,86037,1577,1199,5409.0,1019,0
223806,1106697,946,3536,3481.0,1105,0
25623,175851,946,3255,7141.0,1110,0
147240,692677,656,4218,3700.0,1101,0
116468,310005,1075,612,4449.0,0706,0
66190,996262,1472,809,3929.0,0525,0
313604,501550,737,2855,1974.0,0603,0
18086,977788,484,2420,8037.0,1030,0
204250,630698,555,4043,7178.0,1015,0
89336,246866,1208,1916,4387.0,1004,2
39137,1085514,662,2378,7536.0,1105,0
42824,784977,351,1431,6165.0,0921,0
16505,708545,1023,232,7479.0,1012,0
207457,219443,177,3121,1580.0,0626,0
393037,829744,1271,3955,2192.0,0717,0
257673,793364,1611,4427,5216.0,1111,0
208570,527700,1260,2358,3132.0,0821,0
372111,266764,859,3767,4000.0,1007,0
348443,405204,1505,610,6080.0,0525,0
382622,374952,1505,4700,3526.0,0715,0
262612,627697,844,3676,3633.0,0620,0
20121,955029,1142,412,4396.0,1013,0
125293,440790,302,4752,6938.0,1105,0
410721,27989,629,1074,4326.0,1110,0
230291,714700,407,2095,6337.0,0721,0
361905,529450,1611,4205,4300.0,1111,2
246433,589238,1075,1618,8235.0,1111,2
255721,1027763,1401,285,3250.0,0814,0
274069,879287,1577,3128,8391.0,1110,0
186271,614529,119,2385,5795.0,0827,0
409969,429133,300,2277,1246.0,1101,0
369243,736244,1075,4585,8011.0,1111,0
414082,76219,389,4044,82.0,1110,0
41228,628797,389,552,3646.0,0907,0
28266,471194,1397,3760,3738.0,0522,2
423686,21584,177,2550,3545.0,1018,0
9122,436289,1349,566,2488.0,1105,0
181290,182473,1369,2824,4290.0,0719,0
84266,395708,389,4173,5376.0,0822,0
413885,977447,420,3861,4290.0,1103,2
45745,659663,302,4752,6938.0,0807,0
239164,736278,1577,2993,5762.0,0603,0
250845,261619,489,780,516.0,1110,0
342772,290584,662,4545,6102.0,0724,0
43874,407715,1620,1816,2044.0,1111,2
194350,973753,389,4044,82.0,1110,0
153442,231766,184,3449,7394.0,0929,0
127576,107986,1095,4044,82.0,0812,0
341400,948179,574,1310,7880.0,1108,0
280317,256792,302,3698,2104.0,0904,0
374771,514670,1118,300,3650.0,0715,0
175615,691515,1397,628,2184.0,1029,0
187105,53533,407,4127,4874.0,0530,0
256733,449127,662,4265,6595.0,0809,0
128221,716014,1188,1920,886.0,1111,0
80967,73001,389,3315,1605.0,1104,0
132682,285989,1553,643,968.0,1102,0
168936,128884,826,3270,7463.0,1110,0
319974,606133,1075,4251,1119.0,1111,2
12685,636863,1349,3678,6215.0,1111,0
240454,684873,1619,323,320.0,0810,0
243994,957546,1213,1591,559.0,1012,0
322823,168051,1142,1090,837.0,0625,0
373107,907420,559,4024,549.0,0626,0
386459,469467,1208,422,2276.0,1111,0
274752,188280,1023,1595,5800.0,1110,0
201264,96622,1397,643,968.0,0922,0
102961,187877,612,1102,1214.0,1017,0
215093,382795,821,4836,2817.0,1108,0
233697,790026,662,3925,2031.0,0607,0
18951,394379,184,4822,6564.0,1111,0
202298,40601,821,1675,1937.0,1019,0
207659,88203,389,3760,3738.0,1111,0
345567,918455,177,2223,3273.0,1111,0
286876,1002981,1577,4094,7749.0,0727,0
306184,136042,35,1203,2652.0,0523,0
389098,494477,737,1234,2103.0,1104,0
182717,286493,420,4951,69.0,0918,3
202291,445841,1023,1595,5800.0,0612,0
53733,289888,1577,1393,4705.0,1111,0
265705,324212,1213,2823,1128.0,1110,0
29949,768947,656,4899,5867.0,1111,2
373870,123667,1238,3760,3738.0,0622,0
190575,614464,993,4640,5490.0,1111,0
107099,941230,389,975,8091.0,1111,0
113256,876555,387,2179,6741.0,1012,0
74428,595685,387,3433,1018.0,0809,0
230165,665449,300,2781,5683.0,1102,0
99689,490837,1553,331,4094.0,1016,0
173428,168745,1142,1674,7819.0,1013,0
236011,729426,662,3760,3738.0,1111,0
300125,713380,662,331,4094.0,1105,0
308059,683284,120,1474,7052.0,1111,0
151133,380272,656,2883,4380.0,1108,0
145889,345648,1238,3760,3738.0,0627,3
115793,72149,1553,331,4094.0,1029,0
7347,889075,662,4173,5376.0,0913,0
384409,955109,295,467,4707.0,0908,0
207357,472969,302,1663,4874.0,0711,0
41393,1075577,464,1472,2871.0,1111,0
12222,757993,389,1138,4104.0,1111,0
133256,699166,737,4090,7020.0,0805,0
269579,483368,1577,3828,1446.0,0828,0
350281,562532,1577,2676,3997.0,0525,0
173840,608812,766,2593,879.0,1111,2
372548,853421,1389,1445,2355.0,1010,2
91612,49994,1213,4459,6441.0,1018,0
31779,873732,389,830,6866.0,1110,0
105842,98367,218,2746,603.0,1105,0
407767,397059,1505,3760,3738.0,1111,0
122254,661340,748,3645,3637.0,1105,0
322062,158369,1553,3511,4254.0,1101,0
324767,416276,992,2140,550.0,0607,0
420372,1111870,662,3295,3866.0,1111,0
133686,727941,389,2963,6803.0,1111,0
417913,932063,946,4095,1573.0,1021,0
5928,544181,389,3698,2104.0,1016,0
3530,621118,1181,232,7479.0,1111,0
68474,211567,300,3950,4052.0,1111,0
149232,556100,1238,4173,5376.0,0730,0
228778,639783,1401,3214,1887.0,1107,0
375221,296710,1390,4881,3549.0,0725,2
255771,125184,1252,2375,2470.0,1104,0
401610,1102046,1129,3164,6362.0,1017,3
336944,401659,1005,415,7744.0,1110,0
229503,159066,559,2221,1440.0,0616,0
337195,685092,602,470,7686.0,0705,0
260606,232446,389,4173,5376.0,0623,0
283356,998376,295,4376,3296.0,0831,0
339219,127654,662,3349,3358.0,0704,0
8070,862963,1238,1102,1214.0,0906,0
267969,937848,387,780,516.0,1111,0
246505,494167,196,3098,5545.0,0725,0
50736,815805,1238,1102,1214.0,1101,0
181513,898099,1401,1038,2584.0,0528,0
7675,238964,662,1402,311.0,0805,0
237752,246837,267,4388,1773.0,0814,0
169947,234640,1100,4918,3535.0,0915,0
114057,390983,1326,3822,7915.0,1017,0
104219,108918,1181,3277,1538.0,1102,0
326349,538089,1438,3115,1527.0,0828,2
194286,949882,662,4752,6938.0,0520,3
108379,605027,1208,4644,8235.0,1108,3
118041,140081,812,586,5579.0,0715,0
321911,251593,389,785,1314.0,0812,0
418909,380979,662,2676,3997.0,1104,0
17111,982292,389,141,3614.0,1022,3
406122,936203,1208,4644,,1101,1
147551,687502,1577,2468,1392.0,0801,2
102222,267879,946,4504,6307.0,1110,0
53412,810638,662,4464,7504.0,0630,0
378037,450333,389,1393,4705.0,1110,0
129919,985305,420,4731,3334.0,0813,0
331472,339167,1528,2815,2244.0,1111,0
139607,371446,648,2562,7025.0,0807,0
239504,472775,177,528,3666.0,0719,0
64518,23080,1389,3191,5183.0,1106,0
391197,815377,898,296,2946.0,0610,0
131367,636067,1238,4833,6109.0,1111,0
18613,818762,662,4980,6818.0,1109,0
226893,949307,737,2527,2334.0,0927,0
223886,2275,369,2397,3350.0,1111,0
72861,112026,1095,3161,1202.0,1023,0
229032,223162,612,1036,2644.0,1104,0
398326,535511,276,4923,8356.0,1110,2
123317,439130,351,3898,6098.0,0819,2
397491,190264,351,1892,6585.0,1029,0
297907,721497,380,1037,3834.0,1030,0
277182,328986,154,1362,1654.0,0910,0
307381,360471,1590,1355,6078.0,1111,0
375465,227085,662,3970,125.0,1108,0
221791,851442,662,4044,82.0,1111,0
178567,688270,178,2822,4273.0,0924,0
6486,145302,500,1337,4606.0,1104,0
341708,889189,662,1998,5665.0,0901,3
36180,746152,707,1010,5056.0,0606,0
39268,1058188,1208,2857,2276.0,0910,0
7821,431078,1606,2537,6066.0,1006,0
127593,422757,1142,785,1314.0,1111,0
243780,1062961,656,145,3462.0,1111,0
221133,388859,1544,2420,8037.0,1022,0
94212,1095565,1505,852,6158.0,1030,0
232583,349650,656,1890,5683.0,1111,3
9880,804934,1344,2050,653.0,0807,0
48620,953412,302,1951,2175.0,1025,0
202008,402231,1389,1393,4705.0,1111,0
273880,591997,1505,761,5798.0,0601,0
299368,685220,1142,2993,5762.0,1030,0
38161,809803,1095,1102,1214.0,0728,3
410579,357691,1344,4533,3533.0,1110,0
344415,752248,1142,4752,6938.0,1111,0
65090,247791,662,3884,7608.0,0602,3
387288,902380,662,3760,3738.0,0626,0
327978,549298,1046,2484,3929.0,1111,0
346319,1079949,656,4965,302.0,1017,0
373339,1094074,389,1810,6848.0,1109,0
222821,599570,320,3625,1623.0,1111,0
145766,889635,247,4659,7628.0,1111,2
268035,727590,946,1967,4130.0,1108,0
278152,182464,1397,1674,7819.0,0525,0
295288,684563,407,1595,5800.0,1111,0
16025,413279,662,4426,6897.0,0531,0
79109,1020733,662,3828,1446.0,0628,0
224889,588675,387,2910,5146.0,0923,0
193988,622505,992,438,2094.0,0917,0
150278,1075059,1095,3433,1018.0,1104,0
75044,332376,737,2856,1228.0,1111,0
185168,560997,662,1393,4705.0,0624,0
111565,35476,267,1364,6326.0,0925,0
165533,246192,1023,417,3368.0,0830,0
302662,504304,1174,4234,5674.0,1016,0
314892,55985,154,3315,1605.0,0804,0
210519,130510,1349,941,3650.0,0716,0
172907,826665,1095,2387,6040.0,0907,3
82177,221176,1023,4282,7892.0,0820,0
307780,585686,351,814,3253.0,0827,0
34454,282437,1577,1779,7898.0,0629,0
183039,112416,833,2836,7432.0,0911,0
10401,653842,821,3295,3866.0,1109,0
258059,677582,1540,1228,7586.0,0715,0
37102,1043435,420,2621,7451.0,0520,0
209433,750413,1505,643,968.0,1110,0
345995,253878,707,4401,6213.0,1111,0
407247,879401,662,63,2509.0,0725,3
72415,38860,477,1207,8476.0,0618,0
135661,460660,656,1555,7684.0,1102,0
155308,952309,1397,416,4014.0,0821,0
148146,631615,1505,3828,1446.0,0530,0
218182,178953,602,677,5702.0,0802,0
262185,760650,1611,4845,3345.0,1111,0
19180,382069,629,3918,2337.0,1014,0
286307,562035,662,1663,4874.0,0524,0
183883,665772,1188,598,8351.0,0828,0
303145,632536,821,1257,795.0,1018,0
225348,951224,1075,4282,7892.0,1111,0
368635,853737,11,136,6149.0,0523,0
348213,600145,1023,4127,4874.0,1111,0
393317,999875,656,4135,7721.0,1111,2
255129,791481,985,4600,1039.0,0531,0
214391,454003,387,1945,2758.0,0927,0
248093,375689,1345,4818,7606.0,1103,0
74345,826381,662,4976,6143.0,1111,0
293723,381974,819,2622,1771.0,1111,0
89019,40811,737,4829,7844.0,1109,0
286205,783441,1016,2954,1847.0,1025,0
246000,792,1238,3760,3738.0,0522,0
12585,774302,1438,1833,1661.0,1111,0
234944,782801,302,3910,5484.0,1023,0
188613,260032,1174,4850,7863.0,0925,0
88787,96624,664,2377,603.0,1111,0
385990,615584,1641,1156,6762.0,1111,0
365312,249952,962,1116,3015.0,1111,0
110858,300754,1197,3663,4073.0,0721,2
185427,1090952,1213,4644,8235.0,1007,3
327297,370506,737,859,3724.0,0730,2
96641,629155,530,3017,7703.0,1105,0
208340,877917,351,4661,7096.0,0522,0
330381,929261,451,2310,3650.0,1110,0
407579,785019,407,4680,2110.0,0707,0
15513,828079,11,3121,1580.0,0618,3
123708,480077,1505,3389,5283.0,0921,0
402139,379721,612,1583,7774.0,1013,0
105674,514725,1553,2676,3997.0,0920,0
348425,1094843,369,3663,4073.0,1111,0
258165,727656,1142,4544,7590.0,1101,0
80128,115984,1130,3647,3019.0,1111,0
318634,455136,656,3194,211.0,0713,0
118214,776354,1612,951,4636.0,1111,0
63823,767968,1238,1102,1214.0,1025,3
203078,215089,1174,2677,1579.0,0831,0
402111,290456,1238,3760,3738.0,1111,0
316902,573659,35,1875,2714.0,0722,0
293121,1071071,821,2594,6439.0,1111,2
332002,889095,656,2217,3012.0,1111,0
116282,679301,420,2357,339.0,0826,0
120273,1022865,464,1742,7885.0,1007,0
92745,759459,662,1043,7164.0,0717,0
19802,717858,1271,4438,2427.0,0725,0
127356,770668,1142,4173,5376.0,1110,0
233420,929750,946,3491,3969.0,1110,0
284382,885544,1577,3225,698.0,0928,0
216615,282121,1467,2981,8345.0,0905,0
353431,949351,389,3463,1972.0,0620,0
5135,57364,407,4798,4120.0,0526,0
116118,740826,629,121,2337.0,1111,0
419174,250831,629,4467,2840.0,1019,0
22367,88774,389,3760,3738.0,1030,0
403806,26588,766,3999,1709.0,1111,2
46618,581961,178,4744,5022.0,1111,0
133333,1073035,1429,3296,8297.0,0625,0
374670,96495,1438,4687,277.0,0831,0
303057,966698,1095,4752,6938.0,1111,0
203106,581639,1256,1287,3929.0,0914,0
5759,1093197,351,1914,3380.0,1025,0
51166,1030870,602,1760,2197.0,1104,0
196041,973152,1611,4115,1933.0,1110,0
83880,270369,737,859,3724.0,1005,0
172714,867995,302,2676,3997.0,0714,0
420756,328943,1130,1679,7931.0,1111,0
161134,67897,1349,184,1360.0,1111,0
97113,754156,1095,956,1286.0,0731,0
237846,918830,1142,3659,2942.0,1111,0
19808,527518,1075,4503,7056.0,1111,2
237439,738322,574,4538,8238.0,1111,0
340940,846908,946,1087,6443.0,1110,0
180118,103548,1142,797,1133.0,0930,0
170246,184050,662,3828,1446.0,1003,0
361941,1063092,1028,1986,2158.0,1014,0
198818,911089,1238,3985,5736.0,0820,0
